order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,price,freight_value,customer_city,customer_state,review_score
delivered,2017-04-26 20:23:32,2017-04-26 20:35:09,2017-04-28 09:14:16,34.9,10.96,sao paulo,SP,5.0
delivered,2018-08-02 20:24:15,2018-08-02 20:35:28,2018-08-03 15:43:00,39.0,15.37,sao paulo,SP,1.0
delivered,2018-06-17 16:57:20,2018-06-17 18:11:09,2018-06-18 12:18:00,69.9,11.51,sao paulo,SP,5.0
delivered,2017-10-31 14:44:00,2017-10-31 14:50:23,2017-11-06 22:41:29,39.99,13.37,campos do jordao,SP,5.0
delivered,2018-05-15 20:26:11,2018-05-15 20:35:18,2018-05-16 14:51:00,19.9,7.39,sao paulo,SP,5.0
delivered,2017-06-04 20:28:39,2017-06-05 20:35:14,2017-06-12 16:15:19,22.48,19.59,jardim alegre,PR,4.0
delivered,2017-07-27 14:13:03,2017-07-27 14:25:14,2017-07-28 17:45:36,229.99,21.1,nova iguacu,RJ,5.0
delivered,2018-02-28 10:45:59,2018-03-01 02:50:50,2018-03-03 00:28:47,49.9,15.1,patis,MG,4.0
delivered,2018-04-15 20:36:20,2018-04-15 20:52:14,2018-04-16 23:05:28,231.0,24.25,santos,SP,1.0
delivered,2018-07-08 11:32:31,2018-07-08 11:45:39,2018-07-10 15:43:00,59.8,7.79,sao paulo,SP,4.0
delivered,2017-03-19 15:23:31,2017-03-19 15:23:31,2017-03-21 10:58:07,24.75,11.74,jundiai,SP,5.0
delivered,2018-04-16 16:59:03,2018-04-16 18:33:50,2018-04-19 04:52:38,99.49,18.58,santos,SP,5.0
delivered,2017-09-20 13:46:04,2017-09-20 13:55:16,2017-09-21 18:55:05,44.0,7.78,sao paulo,SP,4.0
delivered,2017-03-11 23:10:42,2017-03-11 23:10:42,2017-03-16 10:11:51,119.99,15.6,rio de janeiro,RJ,5.0
delivered,2017-09-10 10:49:33,2017-09-10 11:03:28,2017-09-12 15:36:54,89.9,13.65,sao paulo,SP,5.0
delivered,2018-03-19 21:01:43,2018-03-19 21:28:32,2018-03-21 18:48:36,169.9,41.95,brasilia,DF,3.0
delivered,2018-07-11 22:12:14,2018-07-11 22:26:20,2018-07-13 15:15:00,195.5,19.47,baixo guandu,ES,3.0
delivered,2017-10-06 19:38:37,2017-10-06 20:49:28,2017-10-20 14:28:45,169.39,33.64,olinda,PE,5.0
delivered,2018-04-06 12:54:10,2018-04-10 04:10:47,2018-04-11 20:22:01,45.0,17.06,salvador,BA,2.0
delivered,2018-01-10 10:06:40,2018-01-11 02:35:43,2018-01-11 22:19:22,84.0,17.84,forquilhinha,SC,4.0
delivered,2018-05-07 15:01:24,2018-05-07 16:55:46,2018-05-08 15:12:00,159.99,16.0,campinas,SP,4.0
delivered,2017-10-09 16:17:48,2017-10-09 16:49:25,2017-10-11 15:29:19,179.98,16.88,niteroi,RJ,5.0
delivered,2017-12-22 04:29:08,2017-12-23 02:15:22,2018-01-15 16:33:31,79.9,13.58,sao bernardo do campo,SP,4.0
delivered,2017-10-26 18:44:28,2017-10-26 18:55:06,2017-10-27 20:18:35,99.0,13.25,itapecerica da serra,SP,
delivered,2018-02-05 18:03:36,2018-02-05 18:15:47,2018-02-06 17:33:00,196.8,16.86,sao paulo,SP,1.0
delivered,2017-05-19 19:34:36,2017-05-19 19:45:22,2017-05-22 13:56:38,104.0,16.49,ararangua,SC,4.0
delivered,2018-03-15 00:37:45,2018-03-15 00:50:27,2018-03-15 20:32:13,82.99,23.16,pelotas,RS,1.0
delivered,2018-03-20 16:02:58,2018-03-20 16:15:28,2018-03-21 20:22:21,85.5,18.48,parai,RS,5.0
delivered,2018-06-21 17:43:57,2018-06-21 18:21:06,2018-06-22 14:29:00,139.8,26.79,brasilia,DF,1.0
delivered,2018-04-28 14:15:37,2018-04-28 14:30:36,2018-05-02 19:01:00,99.99,11.79,sao jose dos campos,SP,5.0
delivered,2018-02-02 17:24:58,2018-02-02 17:35:30,2018-02-06 23:16:48,358.98,15.01,brasilia,DF,5.0
delivered,2018-04-09 00:00:01,2018-04-09 00:15:15,2018-04-09 18:35:28,198.0,20.08,ipojuca,PE,5.0
delivered,2018-02-18 13:55:49,2018-02-18 15:06:47,2018-02-19 17:35:51,59.9,15.17,socorro,SP,5.0
canceled,2017-10-12 11:49:29,2017-10-14 03:56:25,,29.35,15.11,sao goncalo,RJ,1.0
shipped,2018-08-03 10:47:38,2018-08-04 10:45:15,2018-08-07 14:22:00,101.9,23.43,sao luis,MA,1.0
delivered,2018-08-19 11:28:23,2018-08-20 11:32:09,2018-08-22 08:34:00,79.9,18.66,joao neiva,ES,5.0
delivered,2018-04-27 11:18:46,2018-04-28 03:11:00,2018-04-30 12:47:00,155.99,57.35,bossoroca,RS,5.0
delivered,2017-07-13 14:39:29,2017-07-14 02:24:20,2017-07-21 17:39:57,309.82,46.67,passo fundo,RS,5.0
delivered,2018-07-18 21:09:09,2018-07-18 21:22:30,2018-07-19 13:32:00,119.0,27.49,recife,PE,5.0
delivered,2018-06-07 13:45:38,2018-06-07 14:20:03,2018-06-08 15:16:00,35.0,7.39,sao paulo,SP,5.0
canceled,2018-07-20 15:37:38,2018-07-20 15:50:18,,96.35,13.97,praia grande,SP,1.0
delivered,2018-05-16 15:46:36,2018-05-17 03:16:15,2018-05-21 11:52:00,9.9,18.23,vitoria,ES,5.0
delivered,2018-06-01 17:29:19,2018-06-02 17:31:37,2018-06-06 12:17:00,15.9,18.23,brasilia,DF,4.0
shipped,2017-12-15 18:53:52,2017-12-15 19:12:07,2017-12-18 20:22:49,54.9,11.88,campinas,SP,1.0
delivered,2018-01-08 20:56:09,2018-01-08 21:08:40,2018-01-11 16:46:50,81.5,13.59,sao paulo,SP,2.0
delivered,2018-05-05 16:45:39,2018-05-05 17:10:15,2018-05-07 11:00:00,89.7,18.51,sao paulo,SP,5.0
delivered,2017-12-17 22:41:19,2017-12-17 23:53:50,2017-12-18 20:39:00,89.99,50.5,cavalcante,GO,4.0
delivered,2018-07-02 21:01:02,2018-07-02 21:10:53,2018-07-03 12:11:00,270.0,45.82,teresina,PI,4.0
delivered,2018-05-08 11:37:48,2018-05-09 07:11:35,2018-05-11 08:39:00,69.9,11.86,balneario camboriu,SC,5.0
delivered,2017-11-09 22:57:23,2017-11-09 23:10:42,2017-11-16 14:08:49,24.99,15.79,salvador,BA,1.0
delivered,2017-12-13 15:09:31,2017-12-13 15:30:31,2017-12-15 14:03:49,85.0,36.69,sao paulo,SP,4.0
delivered,2017-03-22 18:59:50,2017-03-22 18:59:50,2017-03-25 09:26:24,44.92,18.63,bauru,SP,5.0
delivered,2017-05-15 14:41:29,2017-05-15 14:55:13,2017-05-19 17:29:29,52.0,14.1,belo horizonte,MG,3.0
delivered,2018-08-29 15:00:37,2018-08-29 15:10:26,2018-08-29 16:57:00,84.99,8.76,limeira,SP,5.0
delivered,2018-05-15 13:53:48,2018-05-15 14:30:35,2018-05-15 14:53:00,79.9,9.71,mogi das cruzes,SP,1.0
delivered,2018-06-07 22:36:08,2018-06-07 22:56:02,2018-06-08 15:02:00,25.99,7.39,sorocaba,SP,5.0
delivered,2018-03-11 21:28:28,2018-03-11 21:48:39,2018-03-14 23:57:35,225.0,14.01,santos,SP,1.0
delivered,2017-12-18 13:31:20,2017-12-18 14:53:19,2017-12-20 14:52:53,119.0,16.46,taubate,SP,4.0
delivered,2018-07-29 17:25:50,2018-07-30 16:30:28,2018-07-31 14:53:00,369.0,25.73,rio de janeiro,RJ,5.0
delivered,2017-11-28 12:15:01,2017-11-28 12:37:17,2017-11-30 01:47:38,238.98,14.01,sumare,SP,5.0
shipped,2018-03-15 13:48:21,2018-03-16 21:35:26,2018-03-21 01:18:29,69.9,18.42,salvador,BA,
delivered,2018-02-06 15:50:36,2018-02-08 07:35:59,2018-02-14 21:57:32,759.6,14.93,sao paulo,SP,5.0
delivered,2018-02-28 14:42:53,2018-03-02 02:10:02,2018-03-02 23:46:03,16.99,16.11,matozinhos,MG,5.0
delivered,2017-09-07 15:14:00,2017-09-07 15:30:15,2017-09-11 12:34:21,89.99,16.07,campo grande,MS,3.0
delivered,2017-05-22 16:30:28,2017-05-22 16:45:13,2017-05-23 15:03:28,24.0,15.1,bom despacho,MG,5.0
delivered,2018-06-24 15:02:20,2018-06-24 15:19:07,2018-06-25 14:08:00,67.9,24.09,cajobi,SP,5.0
delivered,2018-04-19 03:17:43,2018-04-19 04:01:36,2018-04-19 22:47:30,29.9,19.32,manhumirim,MG,5.0
shipped,2017-02-14 14:01:23,2017-02-16 02:16:03,2017-02-16 15:13:44,26.9,9.34,sao paulo,SP,1.0
delivered,2017-11-24 00:21:12,2017-11-24 00:56:31,2017-11-25 13:07:16,49.0,17.67,faxinal,PR,4.0
delivered,2018-08-05 14:07:10,2018-08-05 14:24:27,2018-08-06 15:16:00,399.99,29.1,sete lagoas,MG,4.0
delivered,2018-03-07 16:53:34,2018-03-08 15:21:52,2018-03-09 00:28:23,170.5,16.91,sao paulo,SP,3.0
shipped,2017-07-07 06:34:08,2017-07-11 04:15:19,2017-07-14 18:38:52,55.0,23.26,salvador,BA,4.0
delivered,2018-01-27 12:57:09,2018-01-27 13:17:31,2018-02-09 13:03:40,106.94,18.46,santa isabel,SP,4.0
delivered,2018-04-09 20:40:30,2018-04-09 20:55:34,2018-04-10 19:35:42,117.0,22.929999999999996,conceicao da aparecida,MG,3.0
delivered,2018-02-27 23:13:22,2018-02-28 00:00:19,2018-02-28 18:58:44,49.9,15.1,pelotas,RS,5.0
delivered,2017-03-12 18:58:04,2017-03-12 18:58:04,2017-03-16 11:32:25,199.0,15.16,fontoura xavier,RS,4.0
delivered,2018-05-08 19:42:14,2018-05-08 20:31:43,2018-05-09 10:42:00,21.98,12.79,pouso alegre,MG,4.0
delivered,2018-06-09 10:51:47,2018-06-09 11:11:08,2018-06-11 14:15:00,43.0,15.23,curitiba,PR,2.0
delivered,2018-06-14 17:16:15,2018-06-14 17:39:48,2018-06-15 12:23:00,43.0,13.88,taubate,SP,5.0
delivered,2018-05-15 13:41:13,2018-05-16 03:15:10,2018-05-16 15:07:00,27.9,12.94,campos dos goytacazes,RJ,5.0
delivered,2017-09-12 08:55:36,2017-09-13 03:24:53,2017-09-18 13:50:17,169.9,69.9,cajazeiras,PB,5.0
delivered,2017-06-15 06:59:08,2017-06-15 07:10:06,2017-06-16 15:15:55,10.4,16.79,simoes filho,BA,1.0
delivered,2017-03-08 09:38:25,2017-03-08 09:50:19,2017-03-09 10:16:05,59.9,17.26,porto alegre,RS,1.0
delivered,2018-08-07 12:10:56,2018-08-08 03:05:09,2018-08-10 15:00:00,34.99,22.18,cuiaba,MT,5.0
delivered,2017-08-16 17:31:15,2017-08-18 02:30:33,2017-08-18 13:29:03,33.8,15.1,xanxere,SC,5.0
delivered,2017-03-01 09:13:57,2017-03-01 09:25:10,2017-03-03 14:18:38,157.0,21.18,tres pontas,MG,4.0
delivered,2018-06-07 09:06:07,2018-06-07 09:34:25,2018-06-07 13:27:00,17.78,15.23,brasilia,DF,2.0
delivered,2017-05-18 14:57:13,2017-05-18 15:10:19,2017-05-19 10:42:25,7.0,7.78,sao paulo,SP,3.0
delivered,2018-08-18 13:13:57,2018-08-21 04:55:41,2018-08-21 14:36:00,110.0,23.19,barbacena,MG,5.0
delivered,2018-02-19 08:15:50,2018-02-19 08:30:32,2018-02-19 18:18:29,65.99,16.71,sao jose,SC,1.0
delivered,2018-05-24 13:27:00,2018-05-25 02:54:56,2018-05-25 11:48:00,480.0,33.22,taquarivai,SP,5.0
delivered,2017-10-18 14:38:21,2017-10-19 03:14:39,2017-10-19 19:56:48,29.5,16.11,morungaba,SP,4.0
delivered,2017-10-04 01:20:14,2017-10-04 01:35:20,2017-10-04 15:42:12,218.0,14.55,rio das pedras,SP,5.0
delivered,2017-04-09 15:03:02,2017-04-09 15:15:05,2017-04-11 14:06:47,66.89,15.68,ibiuna,SP,4.0
delivered,2017-08-02 23:08:01,2017-08-03 20:03:20,2017-08-04 16:06:00,16.99,15.1,nova iguacu,RJ,4.0
delivered,2018-04-28 22:28:57,2018-04-28 22:53:11,2018-05-02 12:26:00,199.0,0.0,palmeira,SC,5.0
delivered,2017-04-27 14:08:56,2017-04-27 14:23:36,2017-04-28 12:37:12,139.9,26.21,santa albertina,SP,5.0
delivered,2017-02-07 19:44:09,2017-02-09 02:42:54,2017-02-09 12:24:57,199.0,19.67,formiga,MG,5.0
delivered,2018-07-22 16:18:31,2018-07-23 12:31:45,2018-07-25 13:32:00,679.0,18.23,olinda,PE,1.0
delivered,2017-12-29 09:33:45,2017-12-29 09:47:49,2018-01-02 19:47:42,159.0,64.69,campo novo do parecis,MT,4.0
delivered,2018-03-12 11:03:24,2018-03-13 03:50:43,2018-03-16 21:28:20,59.9,18.3,maringa,PR,5.0
delivered,2018-06-27 17:21:22,2018-06-27 17:35:11,2018-07-04 12:02:00,47.9,20.61,brasilia,DF,4.0
delivered,2017-09-18 23:41:24,2017-09-18 23:55:14,2017-09-25 19:09:28,139.67000000000002,13.51,sao paulo,SP,1.0
delivered,2018-06-27 10:16:22,2018-06-27 11:06:50,2018-06-27 11:42:00,27.9,7.94,sao paulo,SP,4.0
delivered,2018-03-26 11:24:53,2018-03-26 11:47:50,2018-03-27 02:04:42,92.9,43.79,redencao,PA,4.0
delivered,2018-01-15 19:36:22,2018-01-15 19:50:59,2018-01-16 19:51:15,169.9,18.44,pato branco,PR,4.0
delivered,2017-05-24 23:07:31,2017-05-24 23:15:18,2017-05-29 08:05:45,18.99,7.78,suzano,SP,3.0
delivered,2016-10-07 08:28:42,2016-10-08 04:17:21,2016-10-12 04:17:21,590.0,21.56,rio de janeiro,RJ,5.0
delivered,2018-04-24 21:50:03,2018-04-24 22:10:14,2018-04-26 13:45:00,119.99,62.87,anita garibaldi,SC,5.0
delivered,2018-05-20 12:30:28,2018-05-22 09:54:21,2018-05-25 11:58:00,210.9,13.92,birigui,SP,5.0
delivered,2018-08-20 21:10:45,2018-08-22 03:50:12,2018-08-22 09:19:00,26.0,18.28,jandaia do sul,PR,5.0
delivered,2018-07-29 22:31:26,2018-07-29 22:44:25,2018-07-30 06:16:00,136.9,18.99,sao paulo,SP,5.0
delivered,2018-04-30 17:15:21,2018-05-01 02:36:24,2018-05-02 07:17:00,149.9,25.18,itaquaquecetuba,SP,4.0
delivered,2018-02-02 16:37:27,2018-02-03 15:55:23,2018-02-05 20:08:52,619.65,20.78,goiania,GO,5.0
delivered,2018-08-18 16:04:56,2018-08-18 16:15:13,2018-08-20 16:15:00,139.99,41.96,niteroi,RJ,5.0
delivered,2017-12-08 13:13:22,2017-12-08 13:30:35,2017-12-11 13:23:20,29.0,15.1,mar de espanha,MG,5.0
delivered,2018-02-17 20:52:39,2018-02-17 21:07:05,2018-02-20 00:48:30,167.0,11.755,praia grande,SP,5.0
delivered,2018-01-19 19:51:57,2018-01-23 03:36:53,2018-01-26 12:29:09,79.9,15.31,araras,SP,5.0
delivered,2017-09-25 16:55:44,2017-09-25 17:40:06,2017-09-26 18:12:38,72.9,16.27,sao paulo,SP,5.0
delivered,2018-06-21 22:14:25,2018-06-21 22:38:24,2018-06-22 14:08:00,105.0,20.02,realeza,PR,4.0
delivered,2017-12-07 10:31:38,2017-12-07 10:52:38,2017-12-08 20:08:52,59.9,27.27,fortaleza,CE,4.0
delivered,2017-07-27 08:49:19,2017-07-27 09:42:52,2017-08-07 13:58:11,159.0,69.82,senhor do bonfim,BA,3.0
unavailable,2017-03-08 15:13:03,2017-03-08 15:13:03,,,,mandaguacu,PR,4.0
delivered,2017-12-26 16:09:06,2017-12-26 16:17:29,2017-12-27 14:03:37,219.9,18.79,pomerode,SC,5.0
delivered,2017-10-17 18:46:12,2017-10-17 18:56:24,2017-10-20 22:34:40,119.8,13.44,embu das artes,SP,5.0
delivered,2018-03-27 00:06:39,2018-03-29 03:28:50,2018-04-02 19:17:03,85.9,25.72,jose de freitas,PI,4.0
delivered,2017-12-01 14:32:31,2017-12-02 02:51:10,2017-12-06 11:47:07,109.9,12.9,sao paulo,SP,4.0
delivered,2017-04-27 08:30:48,2017-04-27 08:42:35,2017-05-02 17:19:38,55.0,14.16,belo horizonte,MG,5.0
delivered,2017-12-15 12:15:53,2017-12-17 12:10:18,2017-12-20 13:42:23,1749.99,25.27,araraquara,SP,1.0
delivered,2018-05-12 12:28:58,2018-05-12 15:41:58,2018-05-14 14:25:00,89.94,22.06,sinop,MT,3.0
delivered,2017-04-14 15:10:29,2017-04-14 15:22:09,2017-04-19 17:08:12,29.74,14.52,borda da mata,MG,4.0
delivered,2017-06-22 13:45:08,2017-06-22 13:55:17,2017-06-28 13:55:38,3.9,15.1,caldas novas,GO,5.0
delivered,2018-03-28 13:14:26,2018-03-28 13:28:14,2018-03-29 23:12:55,120.0,34.83,pitanga de estrada,PB,5.0
delivered,2018-05-03 19:11:29,2018-05-03 19:33:44,2018-05-07 11:21:00,57.89,11.15,sao paulo,SP,5.0
delivered,2017-11-06 12:34:37,2017-11-06 13:30:56,2017-11-08 18:03:56,168.8,15.93,campos dos goytacazes,RJ,5.0
delivered,2017-11-04 14:32:12,2017-11-04 14:46:33,2017-11-06 19:27:38,117.8,25.25,tupaciguara,MG,5.0
delivered,2018-05-14 14:55:29,2018-05-14 15:17:28,2018-05-14 14:47:00,64.99,18.33,nova iguacu,RJ,5.0
delivered,2018-01-14 15:14:16,2018-01-14 15:28:33,2018-01-15 21:21:49,47.7,12.6,curitiba,PR,5.0
delivered,2018-08-23 13:28:02,2018-08-23 13:44:47,2018-08-23 13:51:00,44.99,7.58,embu das artes,SP,5.0
delivered,2018-06-03 14:05:03,2018-06-03 14:15:23,2018-06-05 13:22:00,64.99,27.51,rio de janeiro,RJ,3.0
delivered,2017-08-10 17:09:39,2017-08-10 17:25:13,2017-08-11 19:11:18,93.8,16.11,rio de janeiro,RJ,5.0
delivered,2017-11-17 19:53:11,2017-11-18 02:50:38,2017-11-21 19:48:46,149.9,18.3,florianopolis,SC,5.0
delivered,2018-07-25 19:07:16,2018-07-25 19:15:24,2018-07-26 15:22:00,16.9,15.23,sao paulo,SP,5.0
delivered,2018-03-23 12:00:17,2018-03-23 12:15:43,2018-03-26 20:56:45,44.99,9.26,guarulhos,SP,5.0
delivered,2018-07-04 01:20:01,2018-07-05 16:33:26,2018-07-05 14:51:00,10.1,7.87,sao paulo,SP,4.0
delivered,2018-04-02 11:59:40,2018-04-02 12:10:18,2018-04-04 22:22:15,320.0,14.68,sao paulo,SP,5.0
shipped,2017-11-24 21:36:30,2017-11-25 01:31:42,2018-01-04 21:07:51,69.9,26.81,piracicaba,SP,1.0
delivered,2017-08-12 10:28:37,2017-08-12 10:45:08,2017-08-15 16:57:19,229.9,13.11,pindamonhangaba,SP,5.0
delivered,2018-02-20 15:50:52,2018-02-21 17:30:26,2018-02-22 20:04:08,29.99,21.15,manaus,AM,5.0
delivered,2017-10-25 13:15:45,2017-10-25 13:28:30,2017-10-26 18:15:10,25.99,8.72,ribeirao pires,SP,5.0
delivered,2017-10-08 21:59:58,2017-10-08 22:14:17,2017-10-09 22:14:59,136.5,27.28,santa adelia,SP,5.0
delivered,2018-02-26 21:13:22,2018-02-26 21:29:12,2018-02-28 23:04:23,1699.99,25.65,lagoa santa,MG,5.0
delivered,2017-11-25 21:34:53,2017-11-25 22:34:23,2017-11-29 00:18:51,494.99,20.71,barra mansa,RJ,1.0
delivered,2018-05-19 15:19:13,2018-05-19 15:39:23,2018-05-21 15:56:00,69.99,8.88,limeira,SP,3.0
delivered,2017-11-24 18:41:11,2017-11-24 22:11:42,2017-11-27 23:54:33,64.9,7.78,suzano,SP,3.0
delivered,2018-03-19 16:49:08,2018-03-19 17:09:46,2018-03-21 19:51:44,59.89,15.3,nova iguacu,RJ,1.0
delivered,2018-04-02 17:58:40,2018-04-02 18:10:21,2018-04-07 01:04:55,109.0,21.7,rio de janeiro,RJ,5.0
delivered,2018-03-12 15:05:23,2018-03-12 15:15:37,2018-03-13 18:38:38,44.9,8.82,sao paulo,SP,4.0
delivered,2017-07-16 13:15:25,2017-07-16 13:25:14,2017-07-17 20:41:31,106.9,14.48,aracatuba,SP,5.0
delivered,2017-11-24 12:25:35,2017-11-24 14:34:31,2017-11-28 13:48:52,81.4,17.82,belford roxo,RJ,1.0
delivered,2017-12-02 16:49:51,2017-12-02 16:59:07,2017-12-05 21:29:57,166.99,23.49,sao jose,SC,1.0
unavailable,2017-06-02 10:27:06,2017-06-02 10:35:12,,,,fortaleza,CE,5.0
delivered,2018-01-26 12:21:20,2018-01-26 12:32:32,2018-01-30 13:42:43,309.0,21.04,glicerio,SP,5.0
delivered,2017-11-12 20:31:20,2017-11-14 03:50:35,2017-11-14 17:02:30,129.9,29.95,dom aquino,MT,5.0
delivered,2017-06-18 18:40:41,2017-06-18 18:55:06,2017-06-26 14:55:48,499.49,28.78,russas,CE,5.0
delivered,2017-07-04 19:46:09,2017-07-05 17:38:15,2017-07-06 14:30:30,32.86,14.1,rio de janeiro,RJ,5.0
delivered,2017-11-01 22:38:38,2017-11-01 22:50:32,2017-11-03 18:23:51,200.0,15.15,porto alegre,RS,5.0
delivered,2017-08-02 15:32:46,2017-08-02 15:45:17,2017-08-02 20:32:44,21.5,11.98,rio de janeiro,RJ,5.0
delivered,2018-03-24 16:49:31,2018-03-27 03:55:49,2018-03-28 20:47:40,115.0,13.25,sao bernardo do campo,SP,5.0
delivered,2018-07-26 00:15:54,2018-07-26 20:04:17,2018-07-30 12:28:00,150.0,16.35,sao paulo,SP,4.0
delivered,2018-07-22 10:18:38,2018-07-23 14:31:40,2018-07-24 15:28:00,49.98,13.76,pouso alegre,MG,2.0
delivered,2017-11-28 22:29:21,2017-11-28 22:39:45,2017-12-05 00:22:09,21.99,15.1,machado,MG,3.0
delivered,2017-10-06 12:24:56,2017-10-10 04:08:08,2017-10-20 22:34:40,59.9,17.67,rio de janeiro,RJ,2.0
delivered,2017-10-23 16:26:56,2017-10-23 16:46:25,2017-10-24 21:43:56,65.0,11.95,araraquara,SP,5.0
delivered,2017-10-11 14:27:56,2017-10-11 14:45:35,2017-10-13 18:48:53,59.9,7.78,sao paulo,SP,5.0
delivered,2018-04-22 21:36:14,2018-04-24 17:23:50,2018-04-24 20:22:01,120.0,9.14,piracicaba,SP,4.0
delivered,2018-03-06 14:40:32,2018-03-06 15:21:10,2018-03-14 06:38:41,89.9,37.32,feira de santana,BA,2.0
delivered,2017-12-12 14:49:05,2017-12-12 14:58:24,2017-12-13 18:44:29,12.1,15.1,angra dos reis,RJ,5.0
delivered,2018-02-05 20:31:24,2018-02-06 20:31:22,2018-02-09 21:46:35,37.99,25.63,xinguara,PA,5.0
delivered,2017-09-04 16:39:25,2017-09-04 17:15:22,2017-09-05 20:37:45,109.99,57.44,paranavai,PR,5.0
delivered,2017-09-27 14:51:02,2017-09-27 15:07:27,2017-09-28 20:12:23,89.0,16.87,porto alegre,RS,4.0
delivered,2018-04-21 20:55:09,2018-04-24 18:09:42,2018-04-23 20:30:52,120.0,15.72,florianopolis,SC,5.0
delivered,2018-05-30 14:54:26,2018-05-31 14:54:47,2018-06-01 14:39:00,318.98,38.92,serra talhada,PE,4.0
delivered,2017-06-14 13:29:02,2017-06-15 02:50:23,2017-06-16 14:09:35,34.9,17.6,macae,RJ,4.0
delivered,2017-12-04 07:03:40,2017-12-04 19:30:47,2017-12-05 21:53:07,55.0,7.78,sao paulo,SP,5.0
delivered,2017-11-11 19:29:52,2017-11-11 19:50:29,2017-11-14 17:04:50,128.9,15.65,gramado,RS,5.0
delivered,2018-05-12 14:28:16,2018-05-12 14:51:29,2018-05-14 13:00:00,438.0,54.06,sao paulo,SP,5.0
delivered,2018-04-15 19:01:04,2018-04-15 19:15:19,2018-04-16 16:26:43,44.99,18.23,itaborai,RJ,5.0
delivered,2017-09-06 17:55:36,2017-09-06 18:05:12,2017-09-08 15:50:01,19.9,7.78,franco da rocha,SP,
delivered,2017-08-18 07:50:10,2017-08-22 04:15:21,2017-08-22 19:12:23,12.0,7.78,santa barbara d'oeste,SP,5.0
delivered,2018-03-12 14:56:48,2018-03-12 16:15:46,2018-03-14 23:04:03,42.99,19.32,sao vicente,SP,5.0
delivered,2017-03-06 16:42:52,2017-03-06 16:55:13,2017-03-10 15:14:25,69.9,32.09,sobral,CE,1.0
delivered,2018-04-27 12:03:22,2018-04-28 02:51:43,2018-05-03 12:10:00,52.98,12.81,guariba,SP,5.0
delivered,2018-02-24 15:34:01,2018-02-24 15:50:23,2018-02-26 22:08:39,36.0,8.27,santa barbara d'oeste,SP,5.0
delivered,2018-01-16 15:53:41,2018-01-17 03:36:48,2018-01-17 17:09:06,229.0,14.62,taubate,SP,5.0
delivered,2017-12-16 10:04:39,2017-12-16 10:13:58,2017-12-19 22:32:15,89.99,12.97,avare,SP,5.0
delivered,2017-11-20 20:58:17,2017-11-20 21:09:26,2017-11-21 20:44:44,94.0,13.21,sao paulo,SP,5.0
delivered,2017-10-30 10:44:51,2017-10-31 21:31:16,2017-11-01 20:05:06,131.25,29.32,petrolina,PE,4.0
delivered,2018-08-10 09:08:46,2018-08-13 09:45:14,2018-08-13 14:15:00,79.0,18.78,ascurra,SC,4.0
delivered,2018-02-07 09:01:40,2018-02-07 09:10:32,2018-02-07 19:32:03,27.9,15.1,rio de janeiro,RJ,4.0
delivered,2017-11-21 17:50:04,2017-11-22 02:56:30,2017-11-22 20:54:37,134.0,16.91,coxim,MS,2.0
delivered,2018-07-28 15:34:10,2018-07-28 16:04:24,2018-07-30 13:39:00,44.9,18.41,contagem,MG,5.0
delivered,2018-02-22 20:53:14,2018-02-22 21:28:02,2018-02-23 23:19:09,204.0,18.68,tres coracoes,MG,1.0
delivered,2017-06-11 23:41:58,2017-06-11 23:55:13,2017-06-12 09:08:43,24.9,15.1,brasilia,DF,4.0
delivered,2018-08-12 20:09:11,2018-08-12 20:44:07,2018-08-13 15:27:00,48.9,19.53,telemaco borba,PR,4.0
delivered,2018-02-27 11:11:22,2018-02-27 11:35:40,2018-02-28 16:18:55,95.15,12.8,valinhos,SP,5.0
delivered,2017-07-08 17:35:03,2017-07-08 17:45:18,2017-07-10 19:11:54,69.9,9.34,embu-guacu,SP,5.0
delivered,2018-01-16 15:06:44,2018-01-17 03:34:38,2018-01-17 17:22:32,80.0,12.9,holambra,SP,1.0
delivered,2018-07-17 18:18:33,2018-07-18 10:10:10,2018-08-15 15:41:00,139.99,57.31,sao paulo,SP,3.0
delivered,2018-02-19 16:39:53,2018-02-19 17:47:34,2018-02-21 17:08:19,98.9,33.14,vitoria,ES,5.0
delivered,2018-06-14 13:57:30,2018-06-14 14:21:51,2018-06-15 13:13:00,223.8,12.53,maua,SP,5.0
unavailable,2017-05-05 14:01:47,2017-05-05 14:15:13,,,,guarulhos,SP,1.0
delivered,2017-09-10 17:11:38,2017-09-10 17:30:17,2017-09-11 13:43:40,69.9,15.24,salto,SP,4.0
delivered,2017-12-06 19:48:32,2017-12-06 19:56:20,2017-12-20 20:44:39,70.97,13.52,jacarei,SP,4.0
delivered,2018-05-04 00:24:14,2018-05-08 03:52:46,2018-05-11 15:07:00,79.9,19.53,maringa,PR,5.0
delivered,2017-08-11 10:40:12,2017-08-11 10:55:23,2017-08-14 14:28:03,241.1,39.53,sao lourenco,MG,5.0
delivered,2017-10-13 11:46:20,2017-10-13 11:56:17,2017-10-17 15:48:05,38.0,12.48,santa maria do salto,MG,5.0
delivered,2018-08-21 16:09:41,2018-08-23 08:45:00,2018-08-24 14:11:00,289.0,35.78,brasilia,DF,4.0
delivered,2018-05-17 18:38:54,2018-05-18 00:55:36,2018-05-18 14:35:00,55.0,7.39,sao paulo,SP,1.0
